speed,acceleration,power_required_kw,torque_required_nm,battery_soc,battery_temp,aux_load_kw,grade_angle,regen_available,braking,traffic_condition,current_segment,next_segment,driver_profile,trip_id,route_template,label,confidence,reason
11.49,0.558,5.31,400.0,36.42,26.5,0.99,0.65,False,False,light,urban,urban,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
13.33,2.297,16.34,400.0,36.4,26.53,0.94,-0.87,False,False,medium,urban,urban,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
15.07,2.173,20.6,400.0,36.32,26.6,0.83,-0.42,False,False,medium,urban,urban,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
15.56,0.617,7.49,400.0,36.21,26.68,0.83,0.6,False,False,heavy,urban,urban,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
14.76,-1.0,-4.77,-100.0,36.18,26.68,0.77,0.28,True,True,heavy,urban,urban,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
14.92,0.2,8.53,400.0,36.21,26.72,0.8,0.83,False,False,heavy,urban,arterial,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
15.08,0.2,2.26,400.0,36.17,26.79,0.91,-1.81,False,False,medium,arterial,arterial,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
18.66,4.476,40.43,400.0,36.16,26.82,0.98,-0.74,False,False,medium,arterial,arterial,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
20.63,2.455,22.73,400.0,35.96,26.86,0.93,-0.54,False,False,light,arterial,arterial,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
20.79,0.2,13.61,400.0,35.84,26.94,0.77,2.85,False,False,medium,arterial,arterial,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
21.46,0.838,12.67,400.0,35.78,26.95,0.81,0.29,False,False,heavy,arterial,arterial,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
24.26,3.507,33.91,400.0,35.71,26.98,0.77,-0.67,False,False,medium,arterial,arterial,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
24.42,0.2,6.43,400.0,35.54,27.05,0.73,-1.32,False,False,heavy,arterial,arterial,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
27.43,3.752,34.43,400.0,35.51,27.07,0.81,0.86,False,False,light,arterial,arterial,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
30.06,3.288,34.11,400.0,35.34,27.15,0.84,1.48,False,False,light,arterial,arterial,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
31.04,1.225,18.55,400.0,35.17,27.2,0.83,1.06,False,False,medium,arterial,arterial,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
31.2,0.2,5.16,400.0,35.08,27.24,0.74,-1.74,False,False,heavy,arterial,arterial,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
33.21,2.516,25.18,400.0,35.05,27.31,0.68,-0.95,False,False,heavy,arterial,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
34.69,1.848,19.59,400.0,34.92,27.33,0.69,0.96,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
36.47,2.224,24.88,400.0,34.83,27.36,0.85,0.58,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
38.92,3.07,31.41,400.0,34.7,27.4,0.78,-0.22,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
40.74,2.276,26.6,400.0,34.54,27.44,0.75,0.65,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
42.05,1.633,18.83,400.0,34.41,27.46,0.73,-0.14,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
43.03,1.22,18.38,400.0,34.32,27.54,0.69,0.62,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
43.3,0.346,13.28,400.0,34.23,27.59,0.72,0.32,False,False,medium,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
43.46,0.2,9.39,400.0,34.16,27.61,0.42,-0.4,False,False,medium,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
47.46,5.0,46.65,400.0,34.11,27.62,0.49,-0.08,False,False,light,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
50.11,3.304,35.54,400.0,33.88,27.65,0.5,0.29,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
53.35,4.058,40.15,400.0,33.7,27.7,0.46,0.2,False,False,light,highway,highway,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
54.34,1.238,22.03,400.0,33.5,27.73,0.59,-0.32,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
57.03,3.36,35.36,400.0,33.39,27.77,0.66,0.06,False,False,light,highway,highway,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
57.19,0.2,6.15,383.98,33.21,27.83,0.55,-1.0,False,False,medium,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
57.35,0.2,15.05,400.0,33.18,27.89,0.7,0.93,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
57.69,0.426,16.56,400.0,33.11,27.93,0.64,0.4,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
58.53,1.044,18.5,400.0,33.02,27.98,0.64,0.27,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
60.41,2.357,29.62,400.0,32.93,28.04,0.65,-0.32,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
62.4,2.491,31.24,400.0,32.78,28.09,0.56,-0.48,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
63.59,1.484,19.16,400.0,32.63,28.14,0.72,-0.48,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
64.06,0.583,16.91,400.0,32.53,28.19,0.54,-0.26,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
64.22,0.2,17.09,400.0,32.45,28.25,0.46,-0.22,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
65.52,1.625,23.75,400.0,32.36,28.29,0.48,0.32,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
65.68,0.2,9.34,400.0,32.24,28.31,0.45,-0.28,False,False,medium,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
65.84,0.2,11.15,400.0,32.2,28.34,0.66,0.35,False,False,medium,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
66.0,0.2,12.88,400.0,32.14,28.37,0.71,-0.05,False,False,light,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
66.16,0.2,10.93,400.0,32.08,28.39,0.72,0.37,False,False,medium,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
68.66,3.13,38.31,400.0,32.02,28.44,0.69,0.09,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
68.82,0.2,10.58,400.0,31.83,28.49,0.7,-0.15,False,False,light,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
68.98,0.2,10.53,400.0,31.78,28.54,0.66,-0.21,False,False,light,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
70.93,2.436,32.37,400.0,31.72,28.6,0.68,0.86,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
71.28,0.434,16.39,400.0,31.56,28.65,0.73,0.83,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
71.44,0.2,11.41,400.0,31.48,28.66,0.6,-0.02,False,False,light,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
73.36,2.4,30.19,400.0,31.42,28.71,0.61,0.33,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
76.31,3.687,40.31,400.0,31.27,28.73,0.4,0.31,False,False,light,highway,highway,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
77.09,0.983,27.21,400.0,31.07,28.75,0.42,0.22,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
79.26,2.709,31.22,400.0,30.93,28.8,0.32,-0.21,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
82.09,3.535,42.84,400.0,30.78,28.86,0.33,-0.13,False,False,medium,highway,highway,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
83.22,1.416,26.83,400.0,30.56,28.9,0.3,0.13,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
84.93,2.133,31.97,400.0,30.43,28.95,0.3,-0.74,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
85.49,0.699,19.89,400.0,30.27,28.99,0.3,0.13,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
85.65,0.2,16.98,400.0,30.17,29.01,0.37,0.36,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
87.09,1.811,24.67,400.0,30.09,29.03,0.34,-0.92,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
88.69,1.988,31.68,400.0,29.96,29.07,0.34,0.54,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
92.69,5.0,52.23,400.0,29.8,29.13,0.56,-0.1,False,False,light,highway,highway,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
94.69,2.503,35.67,400.0,29.54,29.16,0.59,0.72,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
96.54,2.31,31.9,400.0,29.36,29.18,0.55,-0.39,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
96.3,-0.3,14.31,400.0,29.21,29.21,0.58,0.17,False,False,medium,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
96.71,0.512,19.33,400.0,29.13,29.27,0.54,-1.05,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
94.16,-3.182,-14.95,-100.0,29.04,29.29,0.48,-0.02,True,True,medium,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
95.73,1.962,29.35,400.0,29.16,29.32,0.55,-0.52,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
93.78,-2.43,-13.5,-100.0,29.01,29.35,0.54,0.18,True,True,medium,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
91.62,-2.707,-14.33,-100.0,29.12,29.37,0.58,-0.02,True,True,light,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
90.42,-1.504,-6.69,-100.0,29.23,29.37,0.52,-0.11,True,True,medium,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
94.18,4.705,52.76,400.0,29.29,29.39,0.42,-0.08,False,False,medium,highway,highway,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
94.34,0.2,14.04,400.0,29.02,29.41,0.42,-0.32,False,False,light,highway,highway,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
94.1,-0.3,17.64,400.0,28.95,29.46,0.56,0.57,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
93.87,-0.284,13.94,400.0,28.86,29.48,0.62,0.26,False,False,medium,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
94.48,0.763,23.54,400.0,28.79,29.55,0.53,-0.37,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
97.6,3.899,44.58,400.0,28.68,29.62,0.47,0.31,False,False,light,highway,highway,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
97.76,0.2,19.6,400.0,28.45,29.69,0.47,-0.01,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
97.92,0.2,13.54,400.0,28.36,29.75,0.3,-0.25,False,False,light,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
100.57,3.309,39.67,400.0,28.29,29.83,0.3,0.5,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
99.15,-1.78,-8.81,-100.0,28.09,29.84,0.31,0.04,True,True,light,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
97.49,-2.071,-10.87,-100.0,28.16,29.84,0.3,-0.43,True,True,light,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
93.96,-4.41,-20.93,-100.0,28.25,29.84,0.3,-0.18,True,True,medium,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
97.96,5.0,54.37,400.0,28.41,29.86,0.3,-0.64,False,False,medium,highway,highway,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
97.72,-0.3,9.7,354.44,28.14,29.93,0.33,-0.37,False,False,medium,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
97.88,0.2,17.0,400.0,28.09,29.98,0.4,0.43,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
96.74,-1.427,-8.01,-100.0,28.01,29.98,0.52,0.45,True,True,medium,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
93.92,-3.519,-17.74,-100.0,28.07,29.99,0.56,0.42,True,True,light,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
95.64,2.146,32.98,400.0,28.22,30.02,0.54,0.35,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
97.89,2.806,37.65,400.0,28.05,30.06,0.47,0.54,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
97.36,-0.657,-5.04,-100.0,27.86,30.07,0.5,0.28,True,True,light,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
98.69,1.659,29.77,400.0,27.9,30.13,0.44,0.59,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
97.51,-1.471,-7.66,-100.0,27.75,30.14,0.56,0.09,True,True,light,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
97.27,-0.3,12.86,400.0,27.81,30.2,0.63,-0.44,False,False,light,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
97.03,-0.3,13.87,400.0,27.75,30.26,0.65,0.29,False,False,light,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
100.13,3.871,45.69,400.0,27.68,30.28,0.63,0.38,False,False,light,highway,highway,erratic,97,highway_trip,BATTERY_ONLY,1.0,Smart heuristic target with stochastic noise
100.29,0.2,19.1,400.0,27.45,30.32,0.5,0.88,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
95.79,-5.622,-25.0,-100.0,27.36,30.32,0.49,0.33,True,True,medium,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
95.95,0.2,16.7,400.0,27.56,30.37,0.5,-0.01,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
98.5,3.187,41.03,400.0,27.47,30.41,0.63,-0.04,False,False,medium,highway,highway,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
100.75,2.816,38.15,400.0,27.27,30.46,0.67,-0.44,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
100.91,0.2,22.8,400.0,27.08,30.48,0.59,0.45,False,False,light,highway,highway,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
104.91,5.0,56.05,400.0,26.96,30.5,0.63,-0.28,False,False,medium,highway,highway,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
106.59,2.099,32.94,400.0,26.68,30.56,0.65,-0.18,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
103.36,-4.045,-19.49,-100.0,26.52,30.59,0.75,1.39,True,True,light,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
104.63,1.591,29.29,400.0,26.67,30.63,0.67,0.06,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
103.04,-1.985,-9.0,-100.0,26.53,30.63,0.61,0.41,True,True,light,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
104.9,2.324,35.68,400.0,26.6,30.65,0.68,-0.27,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
107.7,3.503,43.64,400.0,26.42,30.73,0.51,-0.18,False,False,light,highway,highway,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
109.51,2.256,35.33,400.0,26.2,30.75,0.57,0.0,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
109.05,-0.57,-4.48,-100.0,26.03,30.76,0.61,-0.51,True,True,medium,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
107.92,-1.415,-6.31,-100.0,26.06,30.78,0.67,0.56,True,True,light,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
109.03,1.389,26.88,400.0,26.11,30.81,0.56,-0.17,False,False,light,highway,highway,erratic,97,highway_trip,HYBRID_ASSIST,1.0,Smart heuristic target with stochastic noise
107.75,-1.6,-10.19,-100.0,25.98,30.84,0.55,0.11,True,True,light,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
107.91,0.2,18.87,400.0,26.06,30.92,0.58,-0.07,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
106.18,-2.164,-9.63,-100.0,25.97,30.94,0.69,-0.17,True,True,light,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
104.22,-2.446,-11.85,-100.0,26.04,30.96,0.77,-0.02,True,True,light,highway,highway,erratic,97,highway_trip,REGEN,1.0,Smart heuristic target with stochastic noise
105.79,1.956,31.94,400.0,26.14,30.98,0.77,0.16,False,False,medium,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
105.95,0.2,19.82,400.0,25.98,30.99,0.89,0.48,False,False,light,highway,highway,erratic,97,highway_trip,ENGINE_ONLY,1.0,Smart heuristic target with stochastic noise
